Name,fixed_cost,variable_cost,lb,ub,Lat,Lng
29665,0,23.9740829,1600000.0,6800000.0,34.43729892,135.4450892
48097,0,23.28130226,1600000.0,6800000.0,36.89668042,140.784013
1373153,0,19.95416115,1600000.0,6800000.0,33.16780137,130.3882208
60402,0,19.99180527,1600000.0,6800000.0,35.85748508,139.402647
25593,0,19.95416115,1600000.0,6800000.0,34.2458093,132.5373097
19453,0,23.28130226,1600000.0,6800000.0,34.89264774,137.0027461
44030,0,23.9740829,1600000.0,6800000.0,34.683049,135.452328
1023,0,20.9887354,1600000.0,6800000.0,42.92641845,143.15537890000002
9468927,0,19.95416115,400000.0,6800000.0,26.33771065,127.85410049999999
3077,0,23.28130226,1600000.0,6800000.0,38.60362958,140.9809617
1031,0,20.9887354,1600000.0,6800000.0,42.92373207,143.19250280000003
17417,0,19.95416115,1600000.0,6800000.0,33.83557426,130.94287509999998
13323,0,19.99180527,1600000.0,6800000.0,38.01835620000001,138.36809
7914512,0,19.95416115,1600000.0,6800000.0,35.48017539,134.19234609999998
9321489,0,19.95416115,1600000.0,6800000.0,33.34358244,130.4384459
17426,0,23.28130226,1600000.0,6800000.0,35.02033660000001,138.48551609999998
31762,0,23.9740829,1600000.0,6800000.0,34.853193,134.931376
1377302,0,23.28130226,1600000.0,6800000.0,38.727197,139.826731
58394,0,19.99180527,1600000.0,6800000.0,36.44220543,139.3646777
3093530,0,23.521526,1600000.0,6800000.0,35.94890916,139.8711909
7196,0,23.521526,1600000.0,6800000.0,35.688294899999995,140.0011996
1367072,0,19.99180527,1600000.0,6800000.0,36.63858608,140.6834394
9106464,0,23.9740829,1600000.0,6800000.0,34.96202925,135.8893428
1373218,0,19.95416115,1600000.0,6800000.0,33.74748302,129.6899903
4338723,0,23.28130226,1600000.0,6800000.0,40.51941128,141.5383928
21540,0,23.521526,1600000.0,6800000.0,35.67623849,139.9694081
9817123,0,20.9887354,1600000.0,6800000.0,42.88644238,141.6055647
9833510,0,23.521526,1600000.0,6800000.0,35.57918072,139.7702095
11304,0,23.521526,1600000.0,6800000.0,35.42935674,139.61825249999998
19496,0,23.28130226,1600000.0,6800000.0,34.99529554,137.001815
1373226,0,19.95416115,1600000.0,6800000.0,33.74594991,129.6911458
21547,0,23.9740829,1600000.0,6800000.0,34.70595268,135.5100142
7945256,0,19.95416115,1600000.0,6800000.0,33.44495942,130.6576373
9249834,0,23.28130226,1600000.0,6800000.0,35.29404523,136.8923501
29742,0,19.95416115,1600000.0,6800000.0,32.76641156,130.705548
9872426,0,23.28130226,1600000.0,6800000.0,39.25156778,141.10250680000001
7218,0,23.521526,1600000.0,6800000.0,35.67403562,139.9986642
42035,0,23.521526,1600000.0,6800000.0,35.721911999999996,139.93101000000001
15415,0,23.521526,1600000.0,6800000.0,35.70733845,138.4504238
1373242,0,19.95416115,1600000.0,6800000.0,34.20267013,129.2902009
7042108,0,19.99180527,1600000.0,6800000.0,36.11207554,139.9377543
7193670,0,19.99180527,1600000.0,6800000.0,36.27180472,137.93494730000003
5193,0,19.99180527,1600000.0,6800000.0,36.39681455,140.26192890000002
7464010,0,23.28130226,1600000.0,6800000.0,35.37111328,137.0794581
7679050,0,23.28130226,1600000.0,6800000.0,35.05126146,136.9068812
19534,0,23.28130226,1600000.0,6800000.0,35.08506382,137.161059
3151,0,23.9740829,1600000.0,6800000.0,34.72797672,135.5895013
9296,0,23.521526,1600000.0,6800000.0,35.66960046,139.68025759999998
4805712,0,19.99180527,1600000.0,6800000.0,37.70671232,138.9984186
6800467,0,23.28130226,1600000.0,6800000.0,38.24715187,140.91736569999998
7525460,0,23.9740829,1600000.0,6800000.0,34.67539835,135.41907890000002
9000020,0,19.95416115,1600000.0,6800000.0,34.45404145,132.385545
19542,0,23.28130226,1600000.0,6800000.0,35.08738575,137.1597979
1604694,0,19.95416115,1600000.0,6800000.0,33.68139875,131.5966158
9737308,0,19.95416115,1600000.0,6800000.0,34.66623032,133.81984440000002
46179,0,20.9887354,1600000.0,6800000.0,43.047686999999996,141.405078
9743464,0,23.28130226,1600000.0,6800000.0,38.03658436,140.6316157
13420,0,19.99180527,1600000.0,6800000.0,37.23767993,138.9615081
19569,0,23.28130226,1600000.0,6800000.0,34.861937,137.06185
3093620,0,23.521526,1600000.0,6800000.0,35.46955951,139.63035019999998
40053,0,23.28130226,1600000.0,6800000.0,34.76259226,137.3351929
3190,0,23.28130226,1600000.0,6800000.0,39.69847682,140.11161719999998
9329781,0,23.521526,1600000.0,6800000.0,35.75311114,139.49182290000002
3195,0,19.99180527,1600000.0,6800000.0,36.33842168,139.47722140000002
3201,0,19.99180527,1600000.0,6800000.0,35.93181116,139.8417781
3202,0,19.95416115,1600000.0,6800000.0,33.63557601,130.4870123
1371266,0,23.9740829,1600000.0,6800000.0,34.86177844,134.5497063
9239685,0,23.521526,1600000.0,6800000.0,35.69116214,139.9502896
5362822,0,23.521526,1600000.0,6800000.0,35.00702395,139.8972368
13447,0,19.99180527,1600000.0,6800000.0,37.12485637,138.2553457
7304,0,19.99180527,1600000.0,6800000.0,35.99511663,139.5808499
3209,0,23.521526,1600000.0,6800000.0,35.55865378,139.3448095
7185545,0,23.9740829,1600000.0,6800000.0,34.47349063,135.377392
9671820,0,23.9740829,1600000.0,6800000.0,34.483527,135.42355700000002
9708685,0,19.95416115,1600000.0,6800000.0,32.67790472,130.6618291
27790,0,19.95416115,1600000.0,6800000.0,33.22745068,132.5651064
1141902,0,23.9740829,1600000.0,6800000.0,34.45841443,135.3671903
7697554,0,19.99180527,1600000.0,6800000.0,37.53713019,138.8929184
9303189,0,19.99180527,1600000.0,6800000.0,36.07471449,139.61883569999998
17566,0,23.28130226,1600000.0,6800000.0,35.24979998,138.63381909999998
19615,0,23.28130226,1600000.0,6800000.0,35.38506746,136.94479119999997
15520,0,19.99180527,1600000.0,6800000.0,36.64509909,138.2385869
9686177,0,19.99180527,1600000.0,6800000.0,37.9095864,139.0932502
29858,0,19.95416115,1600000.0,6800000.0,32.92721784,130.5416521
7331,0,23.521526,1600000.0,6800000.0,35.37833426,139.9113836
9307303,0,23.9740829,1600000.0,6800000.0,34.78411196,135.5864363
7969961,0,23.9740829,1600000.0,6800000.0,34.66831784,135.4022696
1389742,0,19.95416115,1600000.0,6800000.0,32.91796837,129.9477077
11444,0,23.521526,1600000.0,6800000.0,35.26139492,139.69918930000003
21685,0,19.99180527,1600000.0,6800000.0,36.03578133,139.7922404
56502,0,19.99180527,1600000.0,6800000.0,36.190048,140.287556
79030,0,23.521526,1600000.0,6800000.0,35.5911126,139.54925490000002
29890,0,19.95416115,1600000.0,6800000.0,33.03081533,130.6823396
3587266,0,19.95416115,1600000.0,6800000.0,31.516483100000002,130.5240237
9303235,0,23.521526,1600000.0,6800000.0,35.49645784,139.4228882
31941,0,23.9740829,1600000.0,6800000.0,35.11056108,136.2069758
9112774,0,23.9740829,1600000.0,6800000.0,34.74090701,134.8224156
3271,0,23.28130226,1600000.0,6800000.0,39.32192963,140.5491387
5320,0,19.99180527,1600000.0,6800000.0,36.62619709,139.93592900000002
13514,0,23.9740829,1600000.0,6800000.0,34.71491455,135.6052611
15563,0,19.99180527,1600000.0,6800000.0,36.62715964,138.1641178
19658,0,23.28130226,1600000.0,6800000.0,34.90590084,137.507497
681164,0,23.28130226,1600000.0,6800000.0,36.15805501,137.2450119
1373390,0,23.28130226,1600000.0,6800000.0,39.2743484,141.86378169999998
7970021,0,23.9740829,1600000.0,6800000.0,34.66831784,135.4022696
11495,0,23.521526,1600000.0,6800000.0,35.53957966,139.74437769999997
31976,0,19.95416115,1600000.0,6800000.0,34.58199103,133.7692398
19690,0,23.28130226,1600000.0,6800000.0,35.279503000000005,136.871431
21741,0,23.9740829,1600000.0,6800000.0,34.67891692,135.5089178
3310,0,23.28130226,1600000.0,6800000.0,40.29318792,140.56045930000002
7970030,0,23.9740829,1600000.0,6800000.0,34.66831784,135.4022696
1488112,0,19.95416115,1600000.0,6800000.0,27.39942798,128.65642720000002
9776370,0,23.9740829,1600000.0,6800000.0,34.66093638,135.56374350000002
5363,0,19.99180527,1600000.0,6800000.0,36.567111,139.745013
1488120,0,19.95416115,1600000.0,6800000.0,31.46657775,131.0613647
9317627,0,23.9740829,1600000.0,6800000.0,34.66831784,135.4022696
17662,0,23.9740829,1600000.0,6800000.0,34.69581872,135.42963840000002
5317886,0,19.99180527,1600000.0,6800000.0,35.93689447,139.9881903
19712,0,23.28130226,1600000.0,6800000.0,35.04975849,137.02758219999998
7855362,0,23.521526,1600000.0,6800000.0,35.52014785,139.5012022
21764,0,19.99180527,1600000.0,6800000.0,35.89184818,139.3375815
19720,0,23.28130226,1600000.0,6800000.0,34.86501512,137.02791069999998
21768,0,23.9740829,1600000.0,6800000.0,34.67924468,135.5101149
13579,0,19.99180527,1600000.0,6800000.0,38.08271259,138.4199321
21774,0,23.521526,1600000.0,6800000.0,35.65905239,139.82420369999997
9372946,0,19.99180527,1600000.0,6800000.0,36.3613081,139.0025557
7353626,0,19.99180527,1600000.0,6800000.0,36.09120832,140.189548
4236580,0,23.521526,1600000.0,6800000.0,35.69548566,139.90521769999998
1369385,0,23.9740829,1600000.0,6800000.0,35.56294742,135.14739740000002
4226348,0,19.99180527,1600000.0,6800000.0,36.52552335,140.5436431
7471,0,23.521526,1600000.0,6800000.0,35.8921393,140.5123607
21807,0,19.99180527,1600000.0,6800000.0,36.04143939,139.6207341
7527730,0,23.28130226,1600000.0,6800000.0,34.95178114,138.3650034
9073973,0,19.99180527,1600000.0,6800000.0,36.13793995,140.2002662
7710011,0,23.521526,1600000.0,6800000.0,35.68975375,139.95818630000002
7710020,0,19.99180527,1600000.0,6800000.0,35.82492674,139.612722
30023,0,19.95416115,1600000.0,6800000.0,33.22744751,131.5986732
17736,0,23.28130226,1600000.0,6800000.0,34.768767,137.998168
7466315,0,19.99180527,1600000.0,6800000.0,36.08385989,139.488631
5460,0,19.99180527,1600000.0,6800000.0,36.32715986,139.4281569
130389,0,23.9740829,1600000.0,6800000.0,35.215589200000004,135.2259976
7510,0,23.521526,1600000.0,6800000.0,35.44095545,140.2891895
1150294,0,19.95416115,1600000.0,6800000.0,34.06747872,134.1822755
4007255,0,20.9887354,1600000.0,6800000.0,43.08953159,141.37750830000002
6741339,0,23.9740829,1600000.0,6800000.0,34.8008797,135.6065066
157023,0,23.521526,1600000.0,6800000.0,35.64921119,139.5807276
9074015,0,19.99180527,1600000.0,6800000.0,36.3061011,139.6173821
23906,0,23.9740829,1600000.0,6800000.0,34.674754799999995,135.8291592
1379682,0,19.95416115,1600000.0,6800000.0,34.62458602,133.9552458
15717,0,19.99180527,1600000.0,6800000.0,36.23231617,137.9698978
11622,0,23.521526,1600000.0,6800000.0,35.33393138,139.3227449
9692517,0,23.521526,1600000.0,6800000.0,35.49773826,139.4779566
9272690,0,19.99180527,1600000.0,6800000.0,36.33973036,140.4493959
73075,0,23.521526,1600000.0,6800000.0,35.765873299999996,139.7969992
13684,0,19.99180527,1600000.0,6800000.0,36.68561972,137.23022790000002
1373560,0,23.28130226,1600000.0,6800000.0,39.64522449,141.9467238
17787,0,23.28130226,1600000.0,6800000.0,34.87012771,138.2625826
17788,0,23.521526,1600000.0,6800000.0,35.29498501,139.1916158
1394045,0,19.99180527,1600000.0,6800000.0,37.35857075,138.5690955
9598,0,23.521526,1600000.0,6800000.0,35.74851774,139.7291196
9794948,0,23.521526,1600000.0,6800000.0,35.55865378,139.3448095
7855494,0,23.521526,1600000.0,6800000.0,35.35579235,139.4650517
9805192,0,19.95416115,1600000.0,6800000.0,34.30432858,133.7789705
30090,0,19.95416115,1600000.0,6800000.0,33.25187897,131.6126104
17803,0,19.99180527,1600000.0,6800000.0,35.84275907,139.6751659
9575820,0,23.28130226,1600000.0,6800000.0,35.285280900000004,136.9529175
17811,0,23.521526,1600000.0,6800000.0,35.33404802,139.41180380000003
1428,0,19.95416115,1600000.0,6800000.0,33.66547077,130.4116367
7855508,0,23.9740829,1600000.0,6800000.0,34.77052949,135.559175
7878036,0,19.95416115,1600000.0,6800000.0,34.6236768,133.8368485
7587,0,23.521526,1600000.0,6800000.0,35.72574874,140.61125239999998
3671461,0,23.521526,1600000.0,6800000.0,35.50943062,139.4612316
3503526,0,23.521526,1600000.0,6800000.0,35.733799,139.69153730000002
9641,0,23.9740829,1600000.0,6800000.0,34.89830212,135.7095331
17835,0,23.28130226,1600000.0,6800000.0,34.67045104,137.7126143
5550,0,19.99180527,1600000.0,6800000.0,36.37758644,139.7357805
9926062,0,23.9740829,1600000.0,6800000.0,34.70579613,135.34572859999997
355763,0,23.521526,1600000.0,6800000.0,35.64635078,139.699604
7519672,0,23.521526,1600000.0,6800000.0,35.71858651,139.3537671
19897,0,23.28130226,1600000.0,6800000.0,38.28615987,141.0182932
5035449,0,19.99180527,1600000.0,6800000.0,36.29372941,138.4622307
30139,0,19.95416115,1600000.0,6800000.0,33.28989866,131.5009385
7779771,0,19.95416115,1600000.0,6800000.0,34.11072904,133.6422632
17855,0,23.521526,1600000.0,6800000.0,35.87324271,140.0270059
17861,0,23.521526,1600000.0,6800000.0,35.576371,139.655709
83399,0,23.28130226,1600000.0,6800000.0,37.04513935,140.9059515
30155,0,19.95416115,1600000.0,6800000.0,33.30648417,131.4878635
7886284,0,23.28130226,1600000.0,6800000.0,35.21847503,138.67924330000002
1150413,0,19.95416115,1600000.0,6800000.0,28.398797499999997,129.4767775
15822,0,19.99180527,1600000.0,6800000.0,35.50561829,137.84466930000002
15823,0,23.9740829,1600000.0,6800000.0,34.93384686,135.15702240000002
15825,0,19.95416115,1600000.0,6800000.0,33.83561323,130.94712479999998
15826,0,19.95416115,1600000.0,6800000.0,31.79861064,131.142969
1373650,0,23.9740829,1600000.0,6800000.0,34.44774325,135.35415849999998
17876,0,23.28130226,1600000.0,6800000.0,35.09383495,138.9090193
728535,0,23.28130226,1600000.0,6800000.0,34.90187631,137.5080943
17884,0,23.28130226,1600000.0,6800000.0,35.11177795,138.5737851
6090206,0,23.521526,1600000.0,6800000.0,35.74056097,139.9773191
1503,0,23.28130226,1600000.0,6800000.0,40.82253821,140.76534119999997
11746,0,23.521526,1600000.0,6800000.0,35.36376653,139.47926719999998
1375717,0,23.28130226,1600000.0,6800000.0,38.26917489,140.73896619999996
9569766,0,19.99180527,1600000.0,6800000.0,36.17931561,139.3131296
15849,0,19.99180527,1600000.0,6800000.0,35.50456291,137.8471775
3161579,0,19.95416115,1600000.0,6800000.0,33.43810257,131.3524175
19950,0,23.28130226,1600000.0,6800000.0,34.98256835,136.6343501
9143793,0,19.95416115,1600000.0,6800000.0,35.523978799999995,133.2484433
24058,0,23.9740829,1600000.0,6800000.0,34.51173407,135.84937069999998
4347390,0,23.28130226,1600000.0,6800000.0,38.90046768,141.5608429
7439873,0,23.521526,1600000.0,6800000.0,35.63540529,139.8222216
26115,0,19.95416115,1600000.0,6800000.0,34.67093870000001,133.2045211
9719300,0,23.521526,1600000.0,6800000.0,35.7266599,139.43916480000001
75272,0,23.521526,1600000.0,6800000.0,35.65870206,139.4787111
3741192,0,23.9740829,1600000.0,6800000.0,34.62554225,135.4881348
11790,0,23.9740829,1600000.0,6800000.0,34.69105475,135.4140235
1371665,0,19.95416115,1600000.0,6800000.0,33.66487906,130.4065008
9225749,0,23.28130226,1600000.0,6800000.0,34.881879999999995,136.58420900000002
28184,0,23.28130226,1600000.0,6800000.0,35.34649392,136.7905499
3611,0,23.28130226,1600000.0,6800000.0,38.31193663,140.38016389999999
30236,0,19.95416115,1600000.0,6800000.0,33.30972262,130.9360915
11819,0,23.521526,1600000.0,6800000.0,35.28137881,139.18954730000002
9469486,0,19.99180527,1600000.0,6800000.0,36.41805215,139.86676369999998
10239,0,23.9740829,1600000.0,6800000.0,34.71215517,135.4022519
9877045,0,23.28130226,1600000.0,6800000.0,34.77817199,138.0591568
3638,0,23.28130226,1600000.0,6800000.0,38.25554964,140.3428178
3225143,0,23.521526,1600000.0,6800000.0,35.64890868,139.36065469999997
9745980,0,23.521526,1600000.0,6800000.0,35.70428446,139.5341575
7507518,0,20.9887354,1600000.0,6800000.0,42.96274591,141.47583559999998
1600,0,23.28130226,1600000.0,6800000.0,40.80940935,140.7713659
30276,0,23.9740829,1600000.0,6800000.0,34.77263678,135.538427
9457224,0,23.521526,1600000.0,6800000.0,35.49799645,139.4214716
30286,0,23.9740829,1600000.0,6800000.0,34.77263678,135.538427
30287,0,19.95416115,1600000.0,6800000.0,33.12703616,131.8064655
7521871,0,19.99180527,1600000.0,6800000.0,35.62802187,139.89949040000002
7992912,0,20.9887354,1600000.0,6800000.0,43.807255600000005,142.4192719
22098,0,23.9740829,1600000.0,6800000.0,34.74035718,135.5237095
24147,0,23.9740829,1600000.0,6800000.0,34.60770331,135.7202743
20052,0,23.28130226,1600000.0,6800000.0,34.97138845,136.60198380000003
26194,0,23.28130226,1600000.0,6800000.0,40.81161019,140.47593369999998
30292,0,23.9740829,1600000.0,6800000.0,34.759453,135.51686
5720,0,19.99180527,1600000.0,6800000.0,36.39496037,139.041124
15962,0,19.99180527,1600000.0,6800000.0,35.9951287,138.161751
638560,0,19.99180527,1600000.0,6800000.0,36.03733968,140.1653533
7165536,0,19.95416115,1600000.0,6800000.0,34.316021899999996,133.81744070000002
9367136,0,23.521526,1600000.0,6800000.0,35.49938593,139.4857812
1635,0,23.28130226,1600000.0,6800000.0,40.62295548,140.4915216
13927,0,19.99180527,1600000.0,6800000.0,36.73380935,137.0216237
1369717,0,19.95416115,1600000.0,6800000.0,32.06183793,130.3035507
20087,0,23.28130226,1600000.0,6800000.0,34.499718,136.7178602
20095,0,23.28130226,1600000.0,6800000.0,34.49574343,136.7122803
9193090,0,23.521526,1600000.0,6800000.0,35.67598605,139.9552009
9772677,0,23.9740829,1600000.0,6800000.0,34.51922479,135.41487969999997
9909893,0,23.521526,1600000.0,6800000.0,35.672854,139.81741
3719,0,23.28130226,1600000.0,6800000.0,37.92073098,140.09723300000002
26247,0,19.95416115,1600000.0,6800000.0,33.95398861,130.9223834
20117,0,23.28130226,1600000.0,6800000.0,34.49212179,136.7151106
9281177,0,20.9887354,1600000.0,6800000.0,42.96206279,141.4836542
4105885,0,23.521526,1600000.0,6800000.0,35.64939865,140.1179342
3743,0,23.28130226,1600000.0,6800000.0,38.90748442,139.8636629
28320,0,19.95416115,1600000.0,6800000.0,33.90939775,130.8659828
9473700,0,19.99180527,1600000.0,6800000.0,36.20688833,139.4622214
9836209,0,19.99180527,1600000.0,6800000.0,36.30685379999999,139.6175571
6653618,0,19.99180527,1600000.0,6800000.0,36.114971999999995,137.953449
20150,0,23.28130226,1600000.0,6800000.0,34.49729057,136.7172353
5607094,0,23.9740829,1600000.0,6800000.0,35.04456571,135.7781005
9215670,0,23.28130226,1600000.0,6800000.0,34.71626037,137.82603500000002
4224701,0,19.99180527,1600000.0,6800000.0,36.76350503,139.92335880000002
9905855,0,19.95416115,1600000.0,6800000.0,34.47105898,132.3878057
9842373,0,23.28130226,1600000.0,6800000.0,35.28276154,136.95068999999998
9705163,0,19.99180527,1600000.0,6800000.0,35.87962151,139.8000124
1373900,0,23.9740829,1600000.0,6800000.0,34.71449398,135.5406393
7300816,0,23.521526,1600000.0,6800000.0,35.62023385,139.7817341
22225,0,23.9740829,1600000.0,6800000.0,34.69722167,135.5863466
6407889,0,23.521526,1600000.0,6800000.0,35.94036324,139.91014740000003
9291474,0,23.521526,1600000.0,6800000.0,35.73782772,140.0950099
7376596,0,20.9887354,1600000.0,6800000.0,42.96173215,141.475594
9789138,0,19.99180527,1600000.0,6800000.0,35.83235377,139.8599726
9424598,0,23.9740829,1600000.0,6800000.0,34.70050115,135.4169091
7347928,0,23.28130226,1600000.0,6800000.0,37.57197321,140.4505718
59102,0,19.99180527,1600000.0,6800000.0,36.25730987,138.9027696
7347936,0,23.28130226,1600000.0,6800000.0,38.26856355,140.9473497
2338530,0,20.9887354,1600000.0,6800000.0,41.84704529,140.7174967
9537252,0,19.95416115,1600000.0,6800000.0,33.578933,130.677904
9670386,0,23.28130226,1600000.0,6800000.0,35.27601757,136.96238380000003
9512691,0,20.9887354,1600000.0,6800000.0,43.19516504,141.3263255
9543414,0,23.28130226,1600000.0,6800000.0,35.16541874,137.03327769999999
3657469,0,19.99180527,1600000.0,6800000.0,37.02372586,136.9601856
1790,0,19.99180527,1600000.0,6800000.0,35.79073489,139.74093100000002
6715133,0,23.28130226,1600000.0,6800000.0,35.18757068,137.01323469999997
30465,0,19.95416115,1600000.0,6800000.0,31.93003164,131.440825
7685890,0,23.9740829,1600000.0,6800000.0,34.69578276,135.3560062
61190,0,23.521526,1600000.0,6800000.0,35.75269453,139.7070796
1482505,0,19.95416115,1600000.0,6800000.0,32.4041488,131.63724240000002
7689993,0,20.9887354,1600000.0,6800000.0,43.12715489,141.29557140000003
9772812,0,19.99180527,1600000.0,6800000.0,35.96134464,139.98349209999998
9789200,0,19.99180527,1600000.0,6800000.0,35.83235377,139.8599726
6323987,0,19.95416115,1600000.0,6800000.0,28.39206333,129.52984750000002
9705236,0,23.28130226,1600000.0,6800000.0,35.26827267,136.84870569999998
24341,0,23.9740829,1600000.0,6800000.0,34.23397698,135.1735407
18198,0,23.28130226,1600000.0,6800000.0,35.18601371,136.89009919999998
653080,0,23.28130226,1600000.0,6800000.0,34.70981083,136.5076551
7685912,0,23.9740829,1600000.0,6800000.0,34.87577762,135.7258078
9844511,0,23.28130226,1600000.0,6800000.0,35.10303566,138.8404545
7685920,0,23.9740829,1600000.0,6800000.0,34.73112786,134.8950919
18215,0,19.99180527,1600000.0,6800000.0,36.51006866,136.5550148
20265,0,23.28130226,1600000.0,6800000.0,35.05849121,136.6826084
7974698,0,19.99180527,1600000.0,6800000.0,36.366503,140.47099599999999
6727468,0,19.99180527,1600000.0,6800000.0,36.40686689,140.5864673
34606,0,19.99180527,1600000.0,6800000.0,36.62474453,138.199848
2776880,0,19.99180527,1600000.0,6800000.0,36.02498564,139.37020990000002
9215808,0,19.99180527,1600000.0,6800000.0,36.66880595,136.78281130000002
16195,0,23.28130226,1600000.0,6800000.0,35.34063893,136.73827780000002
5959,0,19.99180527,1600000.0,6800000.0,36.28558399,139.4036042
30546,0,19.95416115,1600000.0,6800000.0,32.5769374,131.684547
7948115,0,23.521526,1600000.0,6800000.0,35.33511,139.349476
6907733,0,19.95416115,1600000.0,6800000.0,34.46658216,132.6544585
24406,0,23.9740829,1600000.0,6800000.0,34.313510799999996,135.60144069999998
5975,0,19.99180527,1600000.0,6800000.0,36.65146497,139.07022769999998
9346910,0,19.99180527,1600000.0,6800000.0,36.53823797,136.60077119999997
7751524,0,19.99180527,1600000.0,6800000.0,36.43357261,139.8703655
16233,0,23.28130226,1600000.0,6800000.0,35.389722,136.78331699999998
10090,0,23.521526,1600000.0,6800000.0,35.56624867,139.3225648
1899,0,23.28130226,1600000.0,6800000.0,40.67033159,141.3529055
9600876,0,23.521526,1600000.0,6800000.0,35.48859729,139.67222130000002
28525,0,19.95416115,1600000.0,6800000.0,33.84368626,130.75957409999998
24430,0,23.9740829,1600000.0,6800000.0,33.89878812,135.15195490000002
18287,0,23.28130226,1600000.0,6800000.0,35.17279853,136.8759092
44912,0,19.99180527,1600000.0,6800000.0,37.446265000000004,138.851277
3585905,0,23.521526,1600000.0,6800000.0,35.53035824,140.1114004
9402225,0,20.9887354,1600000.0,6800000.0,42.91497576,143.2188425
169846,0,23.521526,1600000.0,6800000.0,35.57417907,139.63248080000002
6007,0,23.9740829,1600000.0,6800000.0,34.66826575,135.2194233
20346,0,23.28130226,1600000.0,6800000.0,34.86885770000001,136.5440508
9193340,0,20.9887354,1600000.0,6800000.0,43.00335225,141.554181
14206,0,19.99180527,1600000.0,6800000.0,36.61203454,136.6789512
9758593,0,19.99180527,1600000.0,6800000.0,36.45484988,136.48903069999997
7690126,0,19.99180527,1600000.0,6800000.0,36.48240127,139.9064271
9078673,0,19.99180527,1600000.0,6800000.0,35.86704404,139.3568448
20370,0,23.28130226,1600000.0,6800000.0,35.15254827,136.5205986
26514,0,19.95416115,1600000.0,6800000.0,34.14610863,131.43343829999998
9215891,0,23.28130226,1600000.0,6800000.0,35.34251762,136.8416194
7415702,0,19.99180527,1600000.0,6800000.0,35.94338196,139.5222811
9514902,0,23.9740829,1600000.0,6800000.0,34.6748528,135.6342511
1376152,0,23.521526,1600000.0,6800000.0,35.65336777,139.75121299999998
81817,0,23.28130226,1600000.0,6800000.0,39.63883625,141.9405966
7925662,0,19.99180527,1600000.0,6800000.0,35.77665647,139.4243614
10146,0,23.521526,1600000.0,6800000.0,35.66630388,139.3587459
7716770,0,23.28130226,1600000.0,6800000.0,35.27601757,136.96238380000003
9559973,0,23.9740829,1600000.0,6800000.0,34.94843672,135.77933069999997
30632,0,23.521526,1600000.0,6800000.0,35.512396,139.538006
14249,0,19.99180527,1600000.0,6800000.0,36.58645995,136.63528290000002
20397,0,23.28130226,1600000.0,6800000.0,34.33610219,136.8110674
9447342,0,23.28130226,1600000.0,6800000.0,35.31453749,136.9117419
9193391,0,23.28130226,1600000.0,6800000.0,38.45805258,140.9304872
20400,0,23.28130226,1600000.0,6800000.0,34.2115371,136.3373207
24503,0,23.9740829,1600000.0,6800000.0,33.71930809,135.98297759999997
7047096,0,19.99180527,1600000.0,6800000.0,36.30331112,139.30213769999997
10170,0,23.521526,1600000.0,6800000.0,35.66017345,139.3344066
7909306,0,19.95416115,1600000.0,6800000.0,33.63494403,130.4145324
7415745,0,23.521526,1600000.0,6800000.0,35.48411715,139.67172419999997
4519876,0,23.521526,1600000.0,6800000.0,35.56231804,140.3633889
8133,0,23.521526,1600000.0,6800000.0,35.69262835,139.785274
22471,0,20.9887354,1600000.0,6800000.0,43.1938984,141.32122869999998
22474,0,19.95416115,1600000.0,6800000.0,34.43568527,132.38432609999998
5711819,0,19.99180527,1600000.0,6800000.0,35.87716661,139.8179968
7909322,0,19.95416115,1600000.0,6800000.0,31.50305094,130.5174164
7415761,0,23.521526,1600000.0,6800000.0,35.68407067,139.97777659999997
9322450,0,19.95416115,1600000.0,6800000.0,31.67309895,130.5699169
22487,0,19.95416115,1600000.0,6800000.0,33.63079728,130.4129049
9445340,0,19.95416115,1600000.0,6800000.0,33.42540791,130.61860729999998
9207775,0,19.99180527,1600000.0,6800000.0,36.30652827,137.9130722
14308,0,23.28130226,1600000.0,6800000.0,34.87912493,136.47226030000002
16357,0,23.28130226,1600000.0,6800000.0,35.33132584,136.61949199999998
139238,0,19.95416115,1600000.0,6800000.0,33.83567288,130.8880188
9193448,0,23.28130226,1600000.0,6800000.0,35.00235651,136.6168585
6122,0,19.99180527,1600000.0,6800000.0,35.925101,139.485793
7415788,0,23.28130226,1600000.0,6800000.0,35.21919439,138.6796433
12272,0,23.521526,1600000.0,6800000.0,35.52725135,139.3340126
24562,0,23.9740829,1600000.0,6800000.0,34.03608075,135.1714784
9748466,0,19.95416115,1600000.0,6800000.0,33.59587954,130.4619553
9193464,0,19.95416115,1600000.0,6800000.0,34.45614385,132.3813259
24570,0,23.9740829,1600000.0,6800000.0,33.466426,135.780475
1363964,0,23.28130226,1600000.0,6800000.0,38.51451275,141.31679780000002
143359,0,23.521526,1600000.0,6800000.0,35.66185612,139.546694
