,from_node,to_node,dist,time,cost,lead_time,stage_time,kind
327,cust47,cust6,168.19660000000002,2.2613055555555555,4.943102611111111,2,1,dc-cust
328,cust0,cust7,325.40479999999997,4.164305555555556,9.142123111111111,2,1,dc-cust
329,cust3,cust7,562.1451,7.162972222222223,15.731307194444446,2,1,dc-cust
330,cust4,cust7,774.793,10.723638888888889,23.384260277777777,2,1,dc-cust
331,cust5,cust7,793.7746,9.658527777777778,21.301492055555556,2,1,dc-cust
332,cust6,cust7,101.62780000000001,1.4158611111111112,3.0857917222222224,2,1,dc-cust
333,cust7,cust7,0.0,0.0,0.0,1,1,dc-cust
334,cust10,cust7,706.941,10.312527777777778,22.392408055555556,2,1,dc-cust
335,cust11,cust7,700.3587,9.0065,19.76389675,2,1,dc-cust
336,cust12,cust7,468.09159999999997,5.931472222222222,13.033173444444444,2,1,dc-cust
337,cust14,cust7,290.22720000000004,3.7731388888888886,8.271845777777777,2,1,dc-cust
338,cust16,cust7,760.5973,9.822722222222223,21.54693769444445,2,1,dc-cust
339,cust18,cust7,430.21909999999997,5.529916666666667,12.135381083333334,2,1,dc-cust
340,cust19,cust7,394.1296,6.062972222222222,13.111268444444445,2,1,dc-cust
341,cust21,cust7,553.8373,7.172277777777778,15.729148805555557,2,1,dc-cust
342,cust22,cust7,122.3268,1.76675,3.8393170000000003,2,1,dc-cust
343,cust24,cust7,563.1681,7.122277777777778,15.652475805555556,2,1,dc-cust
344,cust26,cust7,465.1494,5.908555555555555,12.97998461111111,2,1,dc-cust
345,cust34,cust7,674.9633,8.882416666666668,19.452241583333336,2,1,dc-cust
346,cust37,cust7,710.2022,9.017111111111111,19.809727722222224,2,1,dc-cust
347,cust38,cust7,482.3685,7.117999999999999,15.441921249999998,2,1,dc-cust
348,cust41,cust7,327.0154,4.203277777777777,9.224094055555554,2,1,dc-cust
349,cust42,cust7,735.4005999999999,9.455111111111112,20.748723722222223,2,1,dc-cust
350,cust43,cust7,539.7198000000001,7.157361111111111,15.664021722222223,2,1,dc-cust
351,cust44,cust7,568.3801,8.309472222222222,18.039894694444445,2,1,dc-cust
352,cust47,cust7,242.3124,3.2442499999999996,7.094281,2,1,dc-cust
353,cust0,cust8,598.9989,7.139861111111111,15.777219472222223,2,1,dc-cust
354,cust1,cust8,683.4412,8.502,18.712603,2,1,dc-cust
355,cust2,cust8,209.6258,2.7207500000000002,5.9655645,2,1,dc-cust
356,cust3,cust8,488.3365,6.0488888888888885,13.318619027777777,2,1,dc-cust
357,cust5,cust8,89.2954,1.27775,2.7787385,2,1,dc-cust
358,cust8,cust8,0.0,0.0,0.0,1,1,dc-cust
359,cust9,cust8,136.8399,1.8317222222222223,4.005544194444444,2,1,dc-cust
360,cust11,cust8,347.1162,4.244027777777778,9.355846055555556,2,1,dc-cust
361,cust12,cust8,587.7508,7.351305555555555,16.171988111111112,2,1,dc-cust
362,cust14,cust8,613.5065,7.20975,15.953266249999999,2,1,dc-cust
363,cust15,cust8,120.8625,1.6375833333333334,3.5773229166666667,2,1,dc-cust
364,cust16,cust8,137.0886,1.7210277777777778,3.7847770555555558,2,1,dc-cust
365,cust18,cust8,462.9258,5.53086111111111,12.21903672222222,2,1,dc-cust
366,cust20,cust8,330.85909999999996,4.569333333333333,9.965814416666666,2,1,dc-cust
367,cust21,cust8,374.9593,4.774333333333333,10.486064916666665,2,1,dc-cust
368,cust23,cust8,404.9639,5.07,11.15240975,2,1,dc-cust
369,cust24,cust8,297.45820000000003,3.52675,7.7971455,2,1,dc-cust
370,cust25,cust8,225.51379999999997,3.0119166666666666,6.587617833333333,2,1,dc-cust
371,cust26,cust8,568.2568,6.990694444444444,15.402030888888888,2,1,dc-cust
372,cust27,cust8,55.6683,0.8523611111111111,1.8438929722222221,2,1,dc-cust
373,cust29,cust8,640.816,7.87,17.34204,2,1,dc-cust
374,cust30,cust8,546.707,6.760027777777777,14.886823055555555,2,1,dc-cust
375,cust33,cust8,243.2704,3.7179444444444445,8.044064888888888,2,1,dc-cust
376,cust34,cust8,251.1984,3.2134722222222223,7.054940444444444,2,1,dc-cust
377,cust36,cust8,404.066,5.551694444444444,12.11355388888889,2,1,dc-cust
378,cust37,cust8,368.3885,4.423861111111111,9.768693472222221,2,1,dc-cust
379,cust40,cust8,308.6677,3.8855277777777775,8.542724805555554,2,1,dc-cust
380,cust41,cust8,674.6436,8.122527777777778,17.931664555555557,2,1,dc-cust
381,cust42,cust8,303.1012,3.6665277777777776,8.090808555555554,2,1,dc-cust
382,cust43,cust8,446.44329999999997,6.3966666666666665,13.909441583333333,2,1,dc-cust
383,cust45,cust8,374.3896,4.730722222222222,10.397418444444444,2,1,dc-cust
384,cust46,cust8,762.2163,9.420444444444444,20.746429638888888,2,1,dc-cust
385,cust47,cust8,740.7615,8.8165,19.48490375,2,1,dc-cust
386,cust48,cust8,196.0104,2.6421111111111113,5.774248222222223,2,1,dc-cust
387,cust0,cust9,668.8794,8.048638888888888,17.769476277777777,2,1,dc-cust
388,cust1,cust9,631.3067,7.761388888888889,17.101044527777777,2,1,dc-cust
389,cust2,cust9,181.6009,2.2145277777777777,4.883057805555556,2,1,dc-cust
390,cust3,cust9,624.9213000000001,7.845111111111112,17.252525472222224,2,1,dc-cust
391,cust5,cust9,200.1118,2.54175,5.5837795,2,1,dc-cust
392,cust8,cust9,137.3345,1.8227777777777778,3.988891805555556,2,1,dc-cust
393,cust9,cust9,0.0,0.0,0.0,1,1,dc-cust
394,cust11,cust9,483.7011,6.04025,13.289752750000002,2,1,dc-cust
395,cust12,cust9,724.3356,9.147527777777777,20.105894555555555,2,1,dc-cust
396,cust13,cust9,759.3078,9.176777777777778,20.251825055555557,2,1,dc-cust
397,cust14,cust9,683.3869,8.118527777777778,17.945522805555555,2,1,dc-cust
398,cust15,cust9,93.4243,1.1599166666666667,2.5533940833333335,2,1,dc-cust
399,cust16,cust9,275.3643,3.383888888888889,7.456188527777778,2,1,dc-cust
400,cust18,cust9,532.8062,6.439638888888889,14.211293277777779,2,1,dc-cust
401,cust20,cust9,340.0361,4.305499999999999,9.461090249999998,2,1,dc-cust
402,cust21,cust9,504.5315,6.3886111111111115,14.038550972222223,2,1,dc-cust
403,cust23,cust9,344.9612,4.152638888888889,9.167680777777779,2,1,dc-cust
404,cust24,cust9,367.3387,4.435527777777778,9.789402305555555,2,1,dc-cust
405,cust25,cust9,266.87440000000004,3.4855277777777776,7.638241555555555,2,1,dc-cust
406,cust26,cust9,704.8417,8.786916666666666,19.335937583333333,2,1,dc-cust
407,cust27,cust9,133.61860000000001,1.7983611111111113,3.9307687222222225,2,1,dc-cust
408,cust29,cust9,588.6815,7.129388888888888,15.730481527777776,2,1,dc-cust
409,cust30,cust9,494.57259999999997,6.019416666666667,13.275264833333335,2,1,dc-cust
410,cust33,cust9,287.7538,4.200333333333334,9.120051166666668,2,1,dc-cust
411,cust34,cust9,380.7705,4.82775,10.60742625,2,1,dc-cust
412,cust36,cust9,413.243,5.287861111111111,11.608829722222222,2,1,dc-cust
413,cust37,cust9,438.269,5.332638888888889,11.760950277777777,2,1,dc-cust
414,cust40,cust9,184.9151,2.166138888888889,4.7945655277777774,2,1,dc-cust
415,cust41,cust9,744.5241,9.031305555555555,19.92392136111111,2,1,dc-cust
416,cust42,cust9,439.68609999999995,5.462750000000001,12.024715250000002,2,1,dc-cust
417,cust43,cust9,633.1575,7.990694444444444,17.56428263888889,2,1,dc-cust
418,cust45,cust9,346.3647,4.2245,9.31491175,2,1,dc-cust
419,cust46,cust9,710.0818,8.679833333333335,19.13487116666667,2,1,dc-cust
420,cust48,cust9,311.7155,3.950083333333333,8.679455416666666,2,1,dc-cust
421,cust4,cust10,220.3056,2.7740555555555555,6.098875111111111,2,1,dc-cust
422,cust6,cust10,713.8695,10.184111111111111,22.152895972222222,2,1,dc-cust
423,cust7,cust10,705.1175999999999,10.310888888888888,22.384571777777776,2,1,dc-cust
424,cust10,cust10,0.0,0.0,0.0,1,1,dc-cust
425,cust19,cust10,441.88559999999995,5.8625,12.829714,2,1,dc-cust
426,cust22,cust10,614.3743000000001,8.944527777777777,19.424991305555555,2,1,dc-cust
427,cust28,cust10,204.2107,2.7667222222222225,6.043971194444445,2,1,dc-cust
428,cust32,cust10,226.1594,2.99275,6.5508985,2,1,dc-cust
429,cust35,cust10,153.5876,2.079527777777778,4.543024555555556,2,1,dc-cust
430,cust38,cust10,279.73040000000003,3.508583333333333,7.7164926666666664,2,1,dc-cust
431,cust44,cust10,142.3115,2.080277777777778,4.516334305555556,2,1,dc-cust
432,cust49,cust10,333.12379999999996,4.444833333333333,9.722476166666667,2,1,dc-cust
433,cust0,cust11,405.0266,5.186361111111111,11.385288722222223,2,1,dc-cust
434,cust2,cust11,549.1475,6.8678333333333335,15.108535416666667,2,1,dc-cust
435,cust3,cust11,158.27870000000001,2.1200555555555556,4.635807861111111,2,1,dc-cust
436,cust5,cust11,308.1759,3.6917222222222223,8.153884194444444,2,1,dc-cust
437,cust6,cust11,639.811,8.301138888888888,18.201805277777776,2,1,dc-cust
438,cust7,cust11,701.3945,8.94763888888889,19.64876402777778,2,1,dc-cust
439,cust8,cust11,346.1737,4.221638888888889,9.308712027777778,2,1,dc-cust
440,cust9,cust11,482.119,6.019388888888889,13.244075277777778,2,1,dc-cust
441,cust11,cust11,0.0,0.0,0.0,1,1,dc-cust
442,cust12,cust11,257.6931,3.422472222222222,7.489177194444444,2,1,dc-cust
443,cust14,cust11,480.8245,6.167027777777777,13.536116805555555,2,1,dc-cust
444,cust15,cust11,484.6391,5.78575,12.78309775,2,1,dc-cust
445,cust16,cust11,232.5726,2.8118055555555554,6.205042611111111,2,1,dc-cust
446,cust18,cust11,329.251,4.31575,9.4546275,2,1,dc-cust
447,cust20,cust11,687.2638000000001,8.659166666666666,19.03649283333333,2,1,dc-cust
448,cust21,cust11,213.138,2.827916666666667,6.188678333333334,2,1,dc-cust
449,cust23,cust11,750.2431,9.257666666666665,20.39094108333333,2,1,dc-cust
450,cust24,cust11,320.21909999999997,4.3581666666666665,9.516881083333333,2,1,dc-cust
451,cust25,cust11,581.9185,7.10175,15.65829625,2,1,dc-cust
452,cust26,cust11,238.19910000000002,3.0618611111111114,6.719219972222223,2,1,dc-cust
453,cust27,cust11,409.40209999999996,4.889222222222222,10.801949694444444,2,1,dc-cust
454,cust33,cust11,599.6750999999999,7.807777777777778,17.114743305555557,2,1,dc-cust
455,cust34,cust11,231.0194,3.1878888888888888,6.953326277777777,2,1,dc-cust
456,cust36,cust11,760.4707,9.641527777777778,21.184232305555557,2,1,dc-cust
457,cust37,cust11,453.5266,6.0857777777777775,13.305372055555555,2,1,dc-cust
458,cust40,cust11,653.9468,8.073194444444445,17.78125588888889,2,1,dc-cust
459,cust41,cust11,376.576,4.814305555555555,10.57005111111111,2,1,dc-cust
460,cust42,cust11,45.694,0.6359166666666667,1.3860683333333335,2,1,dc-cust
461,cust43,cust11,218.75910000000002,3.102861111111111,6.752619972222222,2,1,dc-cust
462,cust45,cust11,713.9113000000001,8.877805555555556,19.54038936111111,2,1,dc-cust
463,cust47,cust11,474.10209999999995,6.141444444444445,13.468144138888889,2,1,dc-cust
464,cust48,cust11,444.1547,5.270833333333333,11.652053416666666,2,1,dc-cust
465,cust0,cust12,185.3064,2.3714166666666667,5.206099333333333,2,1,dc-cust
466,cust2,cust12,793.269,10.057833333333333,22.098839166666664,2,1,dc-cust
467,cust3,cust12,103.81269999999999,1.4536944444444444,3.1669206388888886,2,1,dc-cust
468,cust5,cust12,552.2974,6.881722222222223,15.144187944444445,2,1,dc-cust
469,cust6,cust12,406.7139,5.287638888888889,11.592062527777777,2,1,dc-cust
470,cust7,cust12,468.29740000000004,5.9341388888888895,13.03902127777778,2,1,dc-cust
471,cust8,cust12,590.2951999999999,7.4116388888888896,16.29901577777778,2,1,dc-cust
472,cust9,cust12,726.2405,9.20938888888889,20.23437902777778,2,1,dc-cust
473,cust11,cust12,260.3348,3.495361111111111,7.641559222222222,2,1,dc-cust
474,cust12,cust12,0.0,0.0,0.0,1,1,dc-cust
475,cust14,cust12,250.3501,3.177611111111111,6.981097472222222,2,1,dc-cust
476,cust15,cust12,728.7606,8.97575,19.7734015,2,1,dc-cust
477,cust16,cust12,476.6941,6.001805555555555,13.195346361111111,2,1,dc-cust
478,cust18,cust12,281.75059999999996,3.4248333333333334,7.554043166666666,2,1,dc-cust
479,cust19,cust12,793.1688,10.94525,23.873421999999998,2,1,dc-cust
480,cust21,cust12,249.59560000000002,3.498111111111111,7.620211222222222,2,1,dc-cust
481,cust22,cust12,578.5758000000001,7.215638888888889,15.877717277777778,2,1,dc-cust
482,cust24,cust12,451.6638,5.487527777777777,12.104215055555555,2,1,dc-cust
483,cust26,cust12,42.356300000000005,0.7203055555555555,1.546501861111111,2,1,dc-cust
484,cust27,cust12,653.5236,8.079222222222223,17.792253444444444,2,1,dc-cust
485,cust34,cust12,362.118,5.178916666666666,11.263128333333333,2,1,dc-cust
486,cust37,cust12,598.6978,7.382361111111111,16.261466722222224,2,1,dc-cust
487,cust41,cust12,143.47889999999998,1.8008055555555555,3.960308361111111,2,1,dc-cust
488,cust42,cust12,295.3767,3.943972222222222,8.626386194444445,2,1,dc-cust
489,cust43,cust12,152.16410000000002,2.193583333333333,4.767576916666666,2,1,dc-cust
490,cust47,cust12,241.005,3.1279444444444446,6.85840138888889,2,1,dc-cust
491,cust48,cust12,688.2763,8.460833333333333,18.642357416666666,2,1,dc-cust
492,cust1,cust13,205.2154,2.8588055555555556,6.230649611111112,2,1,dc-cust
493,cust2,cust13,601.6120999999999,7.2405,15.98503025,2,1,dc-cust
494,cust9,cust13,758.8815,9.162972222222221,20.22314819444444,2,1,dc-cust
495,cust13,cust13,0.0,0.0,0.0,1,1,dc-cust
496,cust15,cust13,689.2776,8.361166666666668,18.445527333333334,2,1,dc-cust
497,cust17,cust13,90.8638,1.5674166666666667,3.3619928333333333,2,1,dc-cust
498,cust20,cust13,714.3766999999999,8.637222222222222,19.060386194444444,2,1,dc-cust
499,cust23,cust13,443.8445,5.762777777777778,12.635166805555556,2,1,dc-cust
500,cust25,cust13,663.0468000000001,8.277277777777778,18.212172555555554,2,1,dc-cust
501,cust27,cust13,768.8756999999999,9.419083333333333,20.760355916666665,2,1,dc-cust
502,cust29,cust13,171.4383,2.122638888888889,4.673873527777778,2,1,dc-cust
503,cust30,cust13,263.46509999999995,3.2760000000000002,7.21066275,2,1,dc-cust
504,cust33,cust13,781.2176,10.269194444444445,22.491432888888887,2,1,dc-cust
505,cust36,cust13,759.0713000000001,9.155527777777777,20.208733805555553,2,1,dc-cust
506,cust39,cust13,131.7662,1.95825,4.2459155,2,1,dc-cust
507,cust40,cust13,576.4073000000001,7.040472222222222,15.521962694444445,2,1,dc-cust
508,cust45,cust13,627.9173000000001,7.540416666666666,16.650626583333334,2,1,dc-cust
509,cust46,cust13,258.2422,3.401222222222222,7.448049944444445,2,1,dc-cust
510,cust0,cust14,64.648,1.2224722222222222,2.6065644444444445,2,1,dc-cust
511,cust3,cust14,344.1832,4.407944444444444,9.676346888888888,2,1,dc-cust
512,cust5,cust14,543.9216,6.3565000000000005,14.072804000000001,2,1,dc-cust
513,cust6,cust14,296.313,3.7435,8.2277825,2,1,dc-cust
514,cust7,cust14,289.8821,3.772138888888889,8.268983027777779,2,1,dc-cust
515,cust8,cust14,608.9205999999999,7.173583333333334,15.869468166666667,2,1,dc-cust
516,cust9,cust14,679.4812,8.058777777777777,17.816258555555553,2,1,dc-cust
517,cust11,cust14,479.938,6.223055555555556,13.645956111111111,2,1,dc-cust
518,cust12,cust14,250.1297,3.176444444444445,6.97821313888889,2,1,dc-cust
519,cust14,cust14,0.0,0.0,0.0,1,1,dc-cust
520,cust15,cust14,712.8649,8.505805555555556,18.79377336111111,2,1,dc-cust
521,cust16,cust14,510.74420000000003,6.520694444444445,14.318249388888889,2,1,dc-cust
522,cust18,cust14,180.36620000000002,2.227888888888889,4.906693277777777,2,1,dc-cust
523,cust19,cust14,677.2715999999999,9.322611111111112,20.338401222222224,2,1,dc-cust
524,cust21,cust14,303.98429999999996,3.87025,8.50046075,2,1,dc-cust
525,cust22,cust14,383.1907,4.940916666666666,10.839810083333333,2,1,dc-cust
526,cust24,cust14,313.3152,3.8202499999999997,8.423788,2,1,dc-cust
527,cust26,cust14,244.7287,3.125111111111111,6.862043972222222,2,1,dc-cust
528,cust27,cust14,661.1766,7.957944444444444,17.568830388888887,2,1,dc-cust
529,cust34,cust14,425.1103,5.58038888888889,12.22355352777778,2,1,dc-cust
530,cust37,cust14,460.34929999999997,5.715083333333333,12.581039916666667,2,1,dc-cust
531,cust38,cust14,765.5106,10.377638888888889,22.66905427777778,2,1,dc-cust
532,cust41,cust14,109.0536,1.44825,3.169134,2,1,dc-cust
533,cust42,cust14,493.3904,6.280138888888889,13.793753777777777,2,1,dc-cust
534,cust43,cust14,278.8963,3.8131388888888886,8.323518527777777,2,1,dc-cust
535,cust47,cust14,129.5608,1.6780555555555556,3.680013111111111,2,1,dc-cust
536,cust48,cust14,744.4643000000001,9.242055555555556,20.34527186111111,2,1,dc-cust
537,cust0,cust15,703.3628,8.485027777777777,18.728462555555552,2,1,dc-cust
538,cust1,cust15,561.8031,6.9376388888888885,15.279785527777777,2,1,dc-cust
539,cust2,cust15,87.9877,1.156388888888889,2.532747027777778,2,1,dc-cust
540,cust3,cust15,608.4653000000001,7.6177777777777775,16.756718805555554,2,1,dc-cust
541,cust5,cust15,208.85410000000002,2.851138888888889,6.224413027777778,2,1,dc-cust
542,cust8,cust15,120.8785,1.5954444444444444,3.493085138888889,2,1,dc-cust
543,cust9,cust15,93.01889999999999,1.12475,2.48204725,2,1,dc-cust
544,cust11,cust15,467.2451,5.812916666666666,12.793946083333333,2,1,dc-cust
545,cust12,cust15,707.8796,8.920194444444444,19.610087888888888,2,1,dc-cust
546,cust13,cust15,689.8041999999999,8.353027777777779,18.43056605555556,2,1,dc-cust
547,cust14,cust15,717.8703,8.554916666666667,18.904509083333334,2,1,dc-cust
548,cust15,cust15,0.0,0.0,0.0,1,1,dc-cust
549,cust16,cust15,257.2175,3.289916666666667,7.222877083333334,2,1,dc-cust
550,cust17,cust15,777.2918000000001,9.818888888888889,21.58100727777778,2,1,dc-cust
551,cust18,cust15,567.2896,6.876027777777778,15.170279555555556,2,1,dc-cust
552,cust20,cust15,246.4229,3.247361111111111,7.110779472222222,2,1,dc-cust
553,cust21,cust15,495.0881,6.343222222222222,13.924164694444444,2,1,dc-cust
554,cust23,cust15,289.318,3.6287777777777777,7.980850555555556,2,1,dc-cust
555,cust24,cust15,401.8221,4.871916666666667,10.748388583333334,2,1,dc-cust
556,cust25,cust15,173.2612,2.427388888888889,5.2879307777777775,2,1,dc-cust
557,cust26,cust15,688.3856999999999,8.559583333333334,18.840130916666666,2,1,dc-cust
558,cust27,cust15,80.7607,1.0967500000000001,2.3954017500000004,2,1,dc-cust
559,cust29,cust15,519.1777999999999,6.305638888888889,13.909222277777777,2,1,dc-cust
560,cust30,cust15,425.06890000000004,5.195666666666667,11.454005583333334,2,1,dc-cust
561,cust33,cust15,203.56879999999998,3.246166666666667,7.001255333333334,2,1,dc-cust
562,cust34,cust15,371.3272,4.782361111111111,10.493040222222223,2,1,dc-cust
563,cust36,cust15,319.6298,4.229722222222223,9.258518944444445,2,1,dc-cust
564,cust37,cust15,472.7524,5.769027777777778,12.719936555555556,2,1,dc-cust
565,cust39,cust15,799.7855999999999,10.066666666666666,22.132797333333333,2,1,dc-cust
566,cust40,cust15,203.6836,2.500194444444445,5.50959788888889,2,1,dc-cust
567,cust41,cust15,779.0075,9.467694444444444,20.882907638888888,2,1,dc-cust
568,cust42,cust15,423.2301,5.235416666666667,11.528908583333333,2,1,dc-cust
569,cust43,cust15,566.5722,7.9655555555555555,17.34754161111111,2,1,dc-cust
570,cust45,cust15,252.7515,3.166361111111111,6.964600972222223,2,1,dc-cust
571,cust46,cust15,640.5781999999999,7.856083333333333,17.313612166666665,2,1,dc-cust
572,cust48,cust15,258.8498,3.2381944444444444,7.123513388888889,2,1,dc-cust
573,cust0,cust16,488.5306,6.238166666666667,13.697659833333335,2,1,dc-cust
574,cust2,cust16,339.7256,4.3508611111111115,9.551036222222223,2,1,dc-cust
575,cust3,cust16,373.8135,4.614722222222222,10.163978194444445,2,1,dc-cust
576,cust5,cust16,72.7164,0.9330555555555555,2.047902111111111,2,1,dc-cust
577,cust6,cust16,784.437,9.985083333333334,21.931259166666667,2,1,dc-cust
578,cust7,cust16,759.7874,9.819722222222222,21.538912944444444,2,1,dc-cust
579,cust8,cust16,136.75179999999997,1.7046666666666668,3.7512128333333337,2,1,dc-cust
580,cust9,cust16,269.64779999999996,3.330722222222222,7.335563944444444,2,1,dc-cust
581,cust11,cust16,232.5933,2.809861111111111,6.201205472222222,2,1,dc-cust
582,cust12,cust16,473.22790000000003,5.917138888888889,13.017347527777778,2,1,dc-cust
583,cust14,cust16,510.4125,6.526138888888888,14.328309027777777,2,1,dc-cust
584,cust15,cust16,275.2172,3.268777777777778,7.225598555555555,2,1,dc-cust
585,cust16,cust16,0.0,0.0,0.0,1,1,dc-cust
586,cust18,cust16,329.5761,4.303944444444444,9.431829138888888,2,1,dc-cust
587,cust20,cust16,477.8419,6.142194444444445,13.47899363888889,2,1,dc-cust
588,cust21,cust16,233.941,3.12875,6.8423525000000005,2,1,dc-cust
589,cust23,cust16,540.8211,6.740694444444444,14.833441638888889,2,1,dc-cust
590,cust24,cust16,238.1993,2.9894722222222225,6.574442694444445,2,1,dc-cust
591,cust25,cust16,372.4966,4.584777777777778,10.100797055555557,2,1,dc-cust
592,cust26,cust16,453.7339,5.556527777777778,12.247390305555557,2,1,dc-cust
593,cust27,cust16,199.98020000000002,2.37225,5.2444505,2,1,dc-cust
594,cust29,cust16,770.9156999999999,9.500111111111112,20.927511472222225,2,1,dc-cust
595,cust30,cust16,676.8068000000001,8.390138888888888,18.472294777777776,2,1,dc-cust
596,cust33,cust16,390.2532,5.290805555555556,11.557244111111112,2,1,dc-cust
597,cust34,cust16,110.18,1.5678888888888889,3.411227777777778,2,1,dc-cust
598,cust36,cust16,551.0488,7.124555555555556,15.626733111111113,2,1,dc-cust
599,cust37,cust16,372.3602,4.425861111111111,9.782622722222222,2,1,dc-cust
600,cust40,cust16,452.1965,5.37175,11.87399125,2,1,dc-cust
601,cust41,cust16,555.179,7.081416666666667,15.550780833333333,2,1,dc-cust
602,cust42,cust16,188.57829999999998,2.232361111111111,4.936167972222222,2,1,dc-cust
603,cust43,cust16,305.425,4.751083333333334,10.265729166666668,2,1,dc-cust
604,cust45,cust16,504.48940000000005,6.360833333333333,13.982890166666666,2,1,dc-cust
605,cust47,cust16,639.9634,8.124888888888888,17.849686277777778,2,1,dc-cust
606,cust48,cust16,234.7328,2.753861111111111,6.094554222222222,2,1,dc-cust
607,cust1,cust17,293.80129999999997,4.050944444444444,8.836392138888888,2,1,dc-cust
608,cust2,cust17,690.5756,8.717944444444443,19.162327888888885,2,1,dc-cust
609,cust13,cust17,90.9319,1.568,3.36332975,2,1,dc-cust
610,cust15,cust17,778.2411999999999,9.838611111111112,21.62282522222222,2,1,dc-cust
611,cust17,cust17,0.0,0.0,0.0,1,1,dc-cust
612,cust23,cust17,532.808,7.240222222222222,15.812464444444444,2,1,dc-cust
613,cust25,cust17,752.0103,9.754722222222222,21.389470194444446,2,1,dc-cust
614,cust29,cust17,260.4019,3.600083333333333,7.851171416666666,2,1,dc-cust
615,cust30,cust17,352.4287,4.753444444444445,10.38796063888889,2,1,dc-cust
616,cust31,cust17,776.6079,132.67577777777777,267.29307530555553,2,1,dc-cust
617,cust39,cust17,125.11919999999999,2.073638888888889,4.460075777777778,2,1,dc-cust
618,cust40,cust17,665.3708,8.517916666666666,18.69926033333333,2,1,dc-cust
619,cust45,cust17,716.8808,9.017861111111111,19.827924222222222,2,1,dc-cust
620,cust46,cust17,347.2058,4.878666666666667,10.625347833333333,2,1,dc-cust
621,cust0,cust18,159.2372,1.9528055555555557,4.303704111111111,2,1,dc-cust
622,cust2,cust18,665.4858,7.916083333333334,17.495881166666667,2,1,dc-cust
623,cust3,cust18,237.8035,3.313833333333333,7.2221754166666665,2,1,dc-cust
624,cust5,cust18,398.6615,4.6898333333333335,10.376320416666667,2,1,dc-cust
625,cust6,cust18,455.1436,5.699722222222222,12.537303444444445,2,1,dc-cust
626,cust7,cust18,430.4941,5.534361111111111,12.144957472222222,2,1,dc-cust
627,cust8,cust18,463.6606,5.506916666666667,12.172984833333334,2,1,dc-cust
628,cust9,cust18,534.2211,6.39211111111111,14.11977497222222,2,1,dc-cust
629,cust11,cust18,329.8816,4.321944444444444,9.468592888888889,2,1,dc-cust
630,cust12,cust18,281.75509999999997,3.42175,7.547887749999999,2,1,dc-cust
631,cust14,cust18,181.1191,2.2407777777777778,4.934353305555556,2,1,dc-cust
632,cust15,cust18,567.6048000000001,6.839138888888889,15.097289777777778,2,1,dc-cust
633,cust16,cust18,330.6608,4.311138888888889,9.448929777777778,2,1,dc-cust
634,cust18,cust18,0.0,0.0,0.0,1,1,dc-cust
635,cust19,cust18,789.029,10.854111111111111,23.680794722222224,2,1,dc-cust
636,cust20,cust18,791.1073,10.008249999999999,21.994268249999998,2,1,dc-cust
637,cust21,cust18,123.9008,1.6606944444444445,3.631140888888889,2,1,dc-cust
638,cust22,cust18,495.72409999999996,6.304166666666666,13.847643583333333,2,1,dc-cust
639,cust24,cust18,168.0551,2.153583333333333,4.727304416666667,2,1,dc-cust
640,cust25,cust18,685.7621,8.450833333333334,18.616071916666666,2,1,dc-cust
641,cust26,cust18,233.48829999999998,2.9320277777777775,6.447776305555555,2,1,dc-cust
642,cust27,cust18,515.9166,6.291277777777777,13.872347055555554,2,1,dc-cust
643,cust33,cust18,703.5186,9.15686111111111,20.07251872222222,2,1,dc-cust
644,cust34,cust18,245.02679999999998,3.370833333333333,7.354233666666667,2,1,dc-cust
645,cust37,cust18,315.0891,4.048416666666666,8.884556083333333,2,1,dc-cust
646,cust40,cust18,716.7698,8.43313888888889,18.65820227777778,2,1,dc-cust
647,cust41,cust18,225.8856,2.7960555555555553,6.156825111111111,2,1,dc-cust
648,cust42,cust18,313.307,4.070583333333333,8.924434166666668,2,1,dc-cust
649,cust43,cust18,112.64439999999999,1.71525,3.7121109999999997,2,1,dc-cust
650,cust47,cust18,310.67,3.8395277777777777,8.455730555555554,2,1,dc-cust
651,cust48,cust18,564.3808,7.0325,15.475952,2,1,dc-cust
652,cust0,cust19,713.2214,9.749527777777779,21.28210905555556,2,1,dc-cust
653,cust4,cust19,509.6846,6.274666666666667,13.823544833333333,2,1,dc-cust
654,cust6,cust19,401.03,5.960805555555556,12.924186111111112,2,1,dc-cust
655,cust7,cust19,392.2781,6.087583333333333,13.155861916666666,2,1,dc-cust
656,cust10,cust19,441.8327,5.863555555555555,12.83169286111111,2,1,dc-cust
657,cust12,cust19,791.9821,10.946333333333333,23.872621916666667,2,1,dc-cust
658,cust14,cust19,678.0438,9.35836111111111,20.41183172222222,2,1,dc-cust
659,cust18,cust19,788.722,10.879333333333333,23.730471666666666,2,1,dc-cust
660,cust19,cust19,0.0,0.0,0.0,1,1,dc-cust
661,cust22,cust19,301.5347,4.721222222222223,10.196281194444445,2,1,dc-cust
662,cust26,cust19,789.04,10.923416666666668,23.819433333333336,2,1,dc-cust
663,cust28,cust19,625.4531,7.7771388888888895,17.11791052777778,2,1,dc-cust
664,cust32,cust19,588.0048,7.2825,16.035012,2,1,dc-cust
665,cust35,cust19,578.3634000000001,7.301805555555555,16.049519611111112,2,1,dc-cust
666,cust38,cust19,217.2601,2.669027777777778,5.881205805555556,2,1,dc-cust
